,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,BounceRates,PageValues,SpecialDay,Weekend,Visitor_New_Visitor,Visitor_Returning_Visitor,Revenue
4752,2.0,54.0,0.0,0.0,11.0,0.020512821,0.0,0.0,0,0,1,0
4753,2.0,24.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
4754,1.0,19.0,0.0,0.0,16.0,0.007142857,0.0,0.0,1,0,1,0
4755,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0,1,0
4756,0.0,0.0,0.0,0.0,6.0,0.058196969500000056,0.0,0.0,0,0,1,0
4757,0.0,0.0,0.0,0.0,5.0,0.04,0.0,0.6,0,0,1,0
4758,6.0,98.66666667,2.0,72.0,21.0,0.016666667,18.855502398000006,0.0,0,0,1,0
4759,1.0,31.0,2.0,72.0,23.0,0.013043478,0.0,0.0,0,0,1,0
4760,4.0,139.0,2.0,72.0,26.0,0.016666667,0.0,0.0,1,0,1,0
4761,1.0,24.0,2.0,72.0,13.0,0.0,18.855502398000006,0.0,0,0,1,1
4762,2.0,37.0,0.0,0.0,8.0,0.014285714,0.0,0.0,0,0,1,0
4763,0.0,0.0,2.0,72.0,25.0,0.0,18.855502398000006,0.0,1,0,1,0
4764,0.0,0.0,0.0,0.0,75.0,0.005479452,18.855502398000006,0.8,0,0,1,1
4765,0.0,0.0,2.0,72.0,11.0,0.0,0.0,0.6,0,0,1,0
4766,1.0,2.0,0.0,0.0,27.0,0.040740741,0.0,0.0,0,0,1,0
4767,1.0,0.0,0.0,0.0,18.0,0.0375,0.0,0.0,1,0,1,0
4768,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.8,0,0,1,0
4769,6.0,141.5,2.0,72.0,46.0,0.003703704,18.855502398000006,0.0,1,0,1,0
4770,2.0,86.0,0.0,0.0,18.0,0.0,0.0,0.0,0,1,0,0
4771,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,1,0
4772,0.0,0.0,0.0,0.0,6.0,0.058196969500000056,0.0,0.0,0,0,1,0
4773,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1,0
4774,7.0,149.9166667,0.0,0.0,31.0,0.0,18.855502398000006,0.0,0,0,1,0
4775,1.0,21.0,0.0,0.0,31.0,0.006896552,0.0,0.0,0,1,0,0
4776,0.0,0.0,0.0,0.0,8.0,0.0,18.855502398000006,0.0,0,1,0,1
4777,1.0,5.0,0.0,0.0,59.0,0.035380117,0.0,0.6,0,0,1,0
4778,8.0,26.41666667,2.0,72.0,61.0,0.003174603,0.0,0.6,0,0,1,0
4779,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
4780,2.0,48.83333333,2.0,72.0,22.0,0.032142857,18.855502398000006,0.6,0,0,1,0
4781,4.0,88.62857143,0.0,0.0,39.0,0.0,0.0,0.0,0,0,1,0
4782,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0,1,0
4783,0.0,0.0,0.0,0.0,26.0,0.007692308,0.0,0.8,0,0,1,0
4784,2.0,52.0,0.0,0.0,28.0,0.0,18.855502398000006,0.0,0,0,1,0
4785,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
4786,7.0,119.0,0.0,0.0,67.0,0.0,18.855502398000006,0.0,0,0,1,0
4787,3.0,39.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,0
4788,7.0,81.22222222,0.0,0.0,74.0,0.01382199,0.0,1.0,1,0,1,0
4789,0.0,0.0,2.0,72.0,8.0,0.025,0.0,0.6,0,1,0,0
4790,0.0,0.0,0.0,0.0,10.0,0.0,18.855502398000006,0.4,0,1,0,1
4791,4.0,91.33333333,0.0,0.0,27.0,0.0,18.855502398000006,0.0,1,0,1,0
4792,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.8,0,0,1,0
4793,9.0,181.375,0.0,0.0,74.0,0.0,18.855502398000006,0.0,1,0,1,1
4794,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.6,0,0,1,0
4795,4.0,115.0,0.0,0.0,53.0,0.003636364,0.0,0.0,1,0,1,0
4796,1.0,17.0,0.0,0.0,10.0,0.036363636,0.0,0.0,0,0,1,0
4797,3.0,74.0,0.0,0.0,8.0,0.033333333,0.0,0.0,0,0,1,0
4798,6.0,135.5,0.0,0.0,23.0,0.008333333,0.0,0.0,0,0,1,0
4799,0.0,0.0,0.0,0.0,5.0,0.058196969500000056,0.0,0.0,0,0,1,0
4800,0.0,0.0,0.0,0.0,19.0,0.0,18.855502398000006,0.2,0,0,1,1
4801,0.0,0.0,0.0,0.0,29.0,0.021428571,0.0,0.0,1,0,1,0
4802,6.0,224.88750000000005,0.0,0.0,29.0,0.011458333,0.0,0.0,0,0,1,0
4803,0.0,0.0,0.0,0.0,24.0,0.026086957,0.0,0.8,0,0,1,0
4804,0.0,0.0,0.0,0.0,19.0,0.058196969500000056,0.0,0.0,0,0,1,0
4805,5.0,60.0,2.0,0.0,10.0,0.016666667,0.0,0.0,1,0,1,0
4806,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
4807,4.0,114.3333333,0.0,0.0,55.0,0.001886792,0.0,0.0,1,0,1,0
4808,2.0,70.0,0.0,0.0,18.0,0.0,18.855502398000006,0.0,1,1,0,1
4809,4.0,147.3333333,0.0,0.0,19.0,0.0,0.0,0.0,0,1,0,0
4810,1.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,1,0
4811,1.0,56.0,0.0,0.0,7.0,0.058196969500000056,0.0,0.4,0,0,1,0
4812,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0
4813,0.0,0.0,2.0,72.0,13.0,0.0,0.0,0.0,1,0,1,0
4814,0.0,0.0,0.0,0.0,40.0,0.058196969500000056,0.0,1.0,1,0,1,0
4815,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,1,0
4816,6.0,224.88750000000005,2.0,72.0,40.0,0.0,18.855502398000006,0.0,0,0,1,0
4817,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
4818,0.0,0.0,0.0,0.0,21.0,0.058196969500000056,0.0,0.2,0,0,1,0
4819,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6,0,0,1,0
4820,2.0,56.2,0.0,0.0,74.0,0.004692308,18.855502398000006,0.6,0,0,1,0
4821,6.0,104.1136364,2.0,72.0,74.0,0.0,18.855502398000006,0.0,0,0,1,0
4822,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1,0,1,0
4823,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,1,0
4824,0.0,0.0,0.0,0.0,10.0,0.02,0.0,0.0,1,0,1,0
4825,0.0,0.0,0.0,0.0,13.0,0.030769231,0.0,0.0,0,0,1,0
4826,0.0,0.0,2.0,72.0,7.0,0.0,0.0,0.0,0,1,0,0
4827,0.0,0.0,0.0,0.0,14.0,0.015384615,0.0,0.0,0,1,0,0
4828,5.0,224.88750000000005,0.0,0.0,46.0,0.008,0.0,0.8,0,0,1,0
4829,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.6,0,0,1,0
4830,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
4831,5.0,224.88750000000005,0.0,0.0,20.0,0.010526316,0.0,0.6,0,0,1,0
4832,8.0,117.0238095,2.0,72.0,11.0,0.0,0.0,0.0,0,0,1,0
4833,3.0,150.0,0.0,0.0,42.0,0.0,0.0,0.0,0,0,1,0
4834,0.0,0.0,0.0,0.0,5.0,0.058196969500000056,0.0,0.0,0,0,1,0
4835,0.0,0.0,0.0,0.0,24.0,0.016666667,0.0,0.4,0,0,1,0
4836,6.0,224.88750000000005,0.0,0.0,29.0,0.013793103,0.0,0.0,1,0,1,0
4837,2.0,14.0,2.0,72.0,17.0,0.0,0.0,0.0,0,1,0,0
4838,0.0,0.0,0.0,0.0,7.0,0.058196969500000056,0.0,0.0,0,0,1,0
4839,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0,1,0
4840,0.0,0.0,2.0,72.0,23.0,0.0,0.0,0.8,0,0,1,0
4841,8.0,121.1666667,0.0,0.0,70.0,0.005263158,18.855502398000006,0.4,0,0,1,1
4842,0.0,0.0,0.0,0.0,29.0,0.058196969500000056,0.0,0.8,0,0,1,0
4843,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1,0
4844,9.0,146.25,0.0,0.0,25.0,0.006666667,0.0,0.0,1,0,1,0
4845,7.0,233.0,0.0,0.0,45.0,0.000531915,18.855502398000006,0.2,0,0,1,0
4846,2.0,135.0,0.0,0.0,53.0,0.005454545,0.0,0.0,1,0,1,0
4847,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.4,0,0,1,0
4848,2.0,127.0,0.0,0.0,13.0,0.015384615,0.0,0.0,0,0,1,0
4849,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,0,0,1,0
4850,5.0,224.5833333,2.0,72.0,15.0,0.008695652,0.0,0.0,0,0,1,0
4851,1.0,23.0,0.0,0.0,20.0,0.036363636,0.0,0.4,0,0,1,0
4852,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,1,0,0
4853,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
4854,10.0,224.88750000000005,2.0,72.0,24.0,0.008333333,0.0,0.0,0,0,1,0
4855,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
4856,1.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0,1,0,0
4857,2.0,55.0,2.0,72.0,24.0,0.015384615,0.0,0.4,0,0,1,0
4858,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,1,0
4859,1.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,0
4860,0.0,0.0,0.0,0.0,31.0,0.030107527,0.0,0.4,0,0,1,0
4861,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
4862,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
4863,0.0,0.0,0.0,0.0,41.0,0.029268293,0.0,0.4,0,0,1,0
4864,0.0,0.0,0.0,0.0,4.0,0.058196969500000056,0.0,0.8,0,0,1,0
4865,1.0,0.0,2.0,72.0,9.0,0.0,18.855502398000006,0.0,0,1,0,1
4866,3.0,33.0,0.0,0.0,2.0,0.013333333,0.0,1.0,1,0,1,0
4867,1.0,15.0,2.0,72.0,36.0,0.0,0.0,0.0,1,0,1,0
4868,0.0,0.0,0.0,0.0,7.0,0.058196969500000056,0.0,0.0,0,0,1,0
4869,4.0,46.4,0.0,0.0,74.0,0.0171875,18.855502398000006,0.4,0,0,1,0
4870,7.0,224.88750000000005,2.0,72.0,23.0,0.0,0.0,0.0,0,0,1,0
4871,3.0,224.88750000000005,2.0,72.0,50.0,0.019393939,0.0,1.0,1,0,1,0
4872,1.0,90.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,1,0
4873,0.0,0.0,0.0,0.0,9.0,0.04,0.0,0.0,0,0,1,0
4874,7.0,188.1666667,0.0,0.0,52.0,0.003508772,18.855502398000006,0.0,1,0,1,1
4875,0.0,0.0,0.0,0.0,25.0,0.025333333,0.0,1.0,1,0,1,0
4876,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,0,0,1,0
4877,0.0,0.0,0.0,0.0,74.0,0.029901961,0.0,0.8,0,0,1,0
4878,4.0,82.0,0.0,0.0,13.0,0.0,18.855502398000006,0.0,0,0,1,1
4879,1.0,178.0,0.0,0.0,3.0,0.0,0.0,0.2,0,0,1,0
4880,4.0,177.0,0.0,0.0,39.0,0.005,0.0,0.0,0,0,1,0
4881,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0
4882,0.0,0.0,2.0,72.0,2.0,0.0,0.0,0.4,0,0,1,0
4883,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
4884,5.0,224.88750000000005,2.0,72.0,15.0,0.036363636,0.0,0.0,1,0,1,0
4885,0.0,0.0,0.0,0.0,14.0,0.058196969500000056,0.0,0.6,0,0,1,0
4886,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1,0,1,0
4887,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
4888,5.0,105.5,0.0,0.0,16.0,0.0,0.0,0.0,0,1,0,0
4889,6.0,224.88750000000005,2.0,72.0,28.0,0.0125,18.855502398000006,0.0,0,0,1,1
4890,0.0,0.0,0.0,0.0,13.0,0.030769231,0.0,0.4,0,0,1,0
4891,1.0,30.0,0.0,0.0,21.0,0.028571429,0.0,0.0,1,0,1,0
4892,6.0,79.1,0.0,0.0,25.0,0.0,0.0,0.0,1,1,0,0
4893,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0,1,0
4894,0.0,0.0,2.0,72.0,10.0,0.0,0.0,0.0,0,0,1,0
4895,1.0,34.0,0.0,0.0,12.0,0.016666667,0.0,0.0,0,0,1,0
4896,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
4897,6.0,224.88750000000005,2.0,72.0,19.0,0.0,0.0,0.0,0,0,1,0
4898,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1,0,1,0
4899,7.0,74.0,2.0,72.0,13.0,0.0,0.0,0.0,1,1,0,0
4900,6.0,212.0,2.0,72.0,10.0,0.0,0.0,0.6,0,0,1,0
4901,3.0,27.53333333,2.0,0.0,45.0,0.02173913,18.855502398000006,1.0,1,0,1,1
4902,4.0,133.5833333,2.0,72.0,67.0,0.014414414,18.855502398000006,0.0,0,0,1,1
4903,7.0,136.3333333,2.0,72.0,80.0,0.002247191,18.855502398000006,0.0,0,0,1,0
4904,9.0,224.88750000000005,0.0,0.0,42.0,0.0,0.0,1.0,1,0,1,0
4905,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
4906,1.0,56.0,0.0,0.0,17.0,0.033333333,0.0,0.0,0,0,1,0
4907,4.0,40.5,0.0,0.0,32.0,0.0,0.0,0.0,0,0,1,0
4908,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.6,0,0,1,0
4909,0.0,0.0,0.0,0.0,4.0,0.058196969500000056,0.0,0.8,0,0,1,0
4910,0.0,0.0,0.0,0.0,39.0,0.020512821,0.0,0.0,0,0,1,0
4911,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0,0,1,0
4912,0.0,0.0,0.0,0.0,5.0,0.04,0.0,0.0,0,0,1,0
4913,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.8,0,0,1,0
4914,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1,0,1,0
4915,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
4916,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8,0,0,1,0
4917,1.0,90.0,0.0,0.0,31.0,0.025,0.0,0.4,0,0,1,0
4918,8.0,114.5,0.0,0.0,36.0,0.004166667,18.855502398000006,0.6,0,0,1,0
4919,0.0,0.0,0.0,0.0,10.0,0.058196969500000056,0.0,0.2,0,0,1,0
4920,6.0,124.8611111,2.0,72.0,25.0,0.007142857,18.855502398000006,0.0,0,0,1,1
4921,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,0,1,0,0
4922,3.0,54.0,0.0,0.0,50.0,0.004,18.855502398000006,0.0,1,0,1,1
4923,2.0,47.66666667,0.0,0.0,83.0,0.0,18.855502398000006,0.2,0,0,1,0
4924,0.0,0.0,0.0,0.0,7.0,0.058196969500000056,0.0,0.4,0,0,1,0
4925,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0
4926,0.0,0.0,0.0,0.0,2.0,0.058196969500000056,0.0,0.0,1,0,1,0
4927,3.0,60.0,0.0,0.0,29.0,0.006896552,0.0,0.0,0,0,1,0
4928,5.0,224.88750000000005,0.0,0.0,41.0,0.0,18.855502398000006,0.0,0,0,1,1
4929,0.0,0.0,0.0,0.0,6.0,0.058196969500000056,0.0,0.0,0,0,1,0
4930,1.0,6.0,0.0,0.0,41.0,0.012698413,0.0,0.0,0,0,1,0
4931,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,0
4932,2.0,57.0,0.0,0.0,28.0,0.007407407,18.855502398000006,0.0,0,0,1,1
4933,8.0,57.83333333,2.0,72.0,74.0,0.01252501,0.0,0.8,0,0,1,0
4934,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2,0,0,1,0
4935,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.6,0,0,1,0
4936,8.0,224.88750000000005,2.0,72.0,63.0,0.009230769,18.855502398000006,0.2,0,0,1,0
4937,7.0,224.88750000000005,2.0,72.0,74.0,0.003939056,18.855502398000006,0.4,0,0,1,0
4938,0.0,0.0,0.0,0.0,10.0,0.058196969500000056,0.0,0.4,0,0,1,0
4939,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1,1,0,0
4940,4.0,80.0,0.0,0.0,16.0,0.0375,0.0,0.0,0,0,1,0
4941,2.0,17.0,0.0,0.0,11.0,0.0,18.855502398000006,0.0,0,1,0,1
4942,1.0,4.0,0.0,0.0,46.0,0.005925926,0.0,0.8,0,0,1,0
4943,0.0,0.0,0.0,0.0,36.0,0.008333333,0.0,0.4,0,0,1,0
4944,0.0,0.0,2.0,72.0,19.0,0.021052632,18.855502398000006,0.0,1,0,1,1
4945,2.0,224.88750000000005,0.0,0.0,16.0,0.0,18.855502398000006,0.0,0,1,0,1
4946,0.0,0.0,2.0,72.0,10.0,0.018181818,0.0,0.0,1,0,1,0
4947,2.0,11.0,0.0,0.0,48.0,0.004255319,0.0,0.0,0,0,1,0
4948,0.0,0.0,0.0,0.0,39.0,0.0,18.855502398000006,0.0,0,0,1,0
4949,4.0,91.0,2.0,72.0,69.0,0.004761905,0.0,0.0,0,0,1,0
4950,2.0,115.6,2.0,72.0,61.0,0.0,18.855502398000006,0.0,0,0,1,0
4951,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0
4952,7.0,170.8333333,2.0,72.0,4.0,0.0,0.0,0.0,0,0,1,0
4953,7.0,67.0,2.0,72.0,74.0,0.009444444,18.855502398000006,0.0,1,0,1,1
4954,0.0,0.0,0.0,0.0,4.0,0.058196969500000056,0.0,0.2,0,0,1,0
4955,0.0,0.0,0.0,0.0,74.0,0.001886792,18.855502398000006,0.0,0,0,1,0
4956,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.6,0,0,1,0
4957,0.0,0.0,0.0,0.0,25.0,0.016,0.0,0.4,0,0,1,0
4958,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0,0,1,0
4959,0.0,0.0,0.0,0.0,63.0,0.0265625,0.0,0.8,0,0,1,0
4960,2.0,42.5,0.0,0.0,48.0,0.008571429,18.855502398000006,0.6,0,0,1,1
4961,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
4962,2.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,1,0
4963,9.0,105.4285714,2.0,72.0,42.0,0.036601307,18.855502398000006,0.0,0,0,1,0
4964,1.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
4965,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0,1,0,0
4966,1.0,78.0,2.0,72.0,37.0,0.0,18.855502398000006,0.0,0,0,1,0
4967,8.0,197.6666667,0.0,0.0,7.0,0.013333333,0.0,1.0,1,0,1,0
4968,3.0,148.0,2.0,72.0,33.0,0.0,0.0,0.0,0,0,1,0
4969,0.0,0.0,0.0,0.0,15.0,0.023809524,0.0,1.0,1,0,1,0
4970,2.0,0.0,0.0,0.0,8.0,0.058196969500000056,0.0,0.0,0,0,1,0
4971,2.0,27.58333333,0.0,0.0,22.0,0.008695652,0.0,0.0,0,0,1,0
4972,0.0,0.0,0.0,0.0,4.0,0.058196969500000056,0.0,0.0,0,0,1,0
4973,0.0,0.0,0.0,0.0,5.0,0.058196969500000056,0.0,0.4,0,0,1,0
4974,0.0,0.0,2.0,72.0,52.0,0.009615385,0.0,0.0,0,0,1,0
4975,0.0,0.0,2.0,72.0,23.0,0.016,18.855502398000006,0.6,0,0,1,1
4976,0.0,0.0,0.0,0.0,25.0,0.004,0.0,0.0,0,0,1,0
4977,1.0,14.0,2.0,72.0,46.0,0.004444444,0.0,0.0,1,0,1,0
4978,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.6,0,0,1,0
4979,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
4980,0.0,0.0,0.0,0.0,9.0,0.058196969500000056,0.0,0.8,0,0,1,0
4981,5.0,81.66666667,0.0,0.0,43.0,0.0,0.0,0.0,0,0,1,0
4982,0.0,0.0,0.0,0.0,15.0,0.014285714,0.0,0.6,0,0,1,0
4983,0.0,0.0,0.0,0.0,20.0,0.01,0.0,0.0,0,0,1,0
4984,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
4985,3.0,47.0,0.0,0.0,66.0,0.003030303,18.855502398000006,0.0,0,0,1,0
4986,1.0,55.0,2.0,72.0,9.0,0.0,18.855502398000006,0.0,0,0,1,1
4987,3.0,224.88750000000005,0.0,0.0,21.0,0.016,18.855502398000006,0.0,0,0,1,0
4988,0.0,0.0,0.0,0.0,14.0,0.014285714,0.0,0.6,0,0,1,0
4989,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
4990,5.0,73.5,2.0,72.0,41.0,0.004545455,18.855502398000006,0.0,0,0,1,0
4991,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
4992,3.0,120.25,2.0,72.0,42.0,0.017391304,18.855502398000006,0.0,0,0,1,0
4993,3.0,156.8,2.0,72.0,12.0,0.002614379,0.0,0.4,0,0,1,0
4994,4.0,224.88750000000005,0.0,0.0,3.0,0.0,0.0,0.0,0,1,0,0
4995,1.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,1,0
4996,0.0,0.0,0.0,0.0,30.0,0.0,18.855502398000006,0.2,0,1,0,1
4997,2.0,11.0,2.0,0.0,35.0,0.005555556,0.0,0.0,0,0,1,0
4998,3.0,224.88750000000005,2.0,72.0,56.0,0.0,18.855502398000006,0.0,0,1,0,1
4999,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
5000,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.6,0,0,1,0
5001,1.0,7.0,0.0,0.0,15.0,0.0,0.0,0.6,0,0,1,0
5002,0.0,0.0,0.0,0.0,70.0,0.010144928,0.0,0.4,0,0,1,0
5003,1.0,28.0,0.0,0.0,12.0,0.0,0.0,0.0,1,0,1,0
5004,2.0,224.88750000000005,0.0,0.0,24.0,0.008,0.0,0.0,0,0,1,0
5005,5.0,200.5,0.0,0.0,49.0,0.0,18.855502398000006,0.0,0,1,0,1
5006,5.0,224.88750000000005,0.0,0.0,12.0,0.011764706,0.0,0.0,1,0,1,0
5007,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,1,0,1,0
5008,7.0,221.0,0.0,0.0,27.0,0.0,0.0,0.2,0,0,1,0
5009,7.0,224.88750000000005,2.0,72.0,34.0,0.009406495,18.855502398000006,0.0,0,0,1,0
5010,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,0
5011,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0,0,1,0
5012,0.0,0.0,0.0,0.0,23.0,0.02173913,0.0,0.8,0,0,1,0
5013,0.0,0.0,2.0,72.0,21.0,0.016666667,0.0,0.0,0,0,1,0
5014,0.0,0.0,0.0,0.0,15.0,0.058196969500000056,0.0,0.0,0,0,1,0
5015,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
5016,1.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,1,0
5017,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0,0,1,0
5018,1.0,17.0,2.0,72.0,11.0,0.013333333,18.855502398000006,0.6,0,0,1,1
5019,8.0,224.0,0.0,0.0,16.0,0.0,0.0,0.0,0,1,0,0
5020,1.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
5021,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1,1,0,0
5022,1.0,14.0,2.0,72.0,49.0,0.007843137,18.855502398000006,0.0,0,0,1,1
5023,0.0,0.0,0.0,0.0,8.0,0.0,18.855502398000006,0.6,0,0,1,1
5024,0.0,0.0,2.0,72.0,15.0,0.0,0.0,0.0,1,0,1,0
5025,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,1,0
5026,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
5027,10.0,224.88750000000005,2.0,72.0,41.0,0.014875647,18.855502398000006,0.0,1,0,1,0
5028,3.0,14.0,0.0,0.0,74.0,0.001282051,18.855502398000006,0.0,0,0,1,0
5029,0.0,0.0,0.0,0.0,11.0,0.0,18.855502398000006,0.0,0,1,0,1
5030,10.0,224.88750000000005,0.0,0.0,59.0,0.001538462,18.855502398000006,0.0,0,0,1,0
5031,10.0,154.7916667,2.0,72.0,49.0,0.013711002,18.855502398000006,1.0,1,0,1,0
5032,0.0,0.0,0.0,0.0,16.0,0.0,18.855502398000006,0.0,0,0,1,1
5033,0.0,0.0,0.0,0.0,26.0,0.007692308,0.0,0.2,0,0,1,0
5034,1.0,17.5,0.0,0.0,17.0,0.0,18.855502398000006,0.0,0,1,0,1
5035,0.0,0.0,2.0,72.0,16.0,0.0,0.0,0.0,0,0,1,0
5036,0.0,0.0,0.0,0.0,24.0,0.025,0.0,0.6,0,0,1,0
5037,0.0,0.0,0.0,0.0,70.0,0.000980392,0.0,0.0,0,0,1,0
5038,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
5039,9.0,183.7083333,2.0,72.0,80.0,0.002463054,18.855502398000006,0.0,1,0,1,0
5040,1.0,33.0,2.0,72.0,18.0,0.0,0.0,0.0,0,1,0,0
5041,0.0,0.0,2.0,72.0,34.0,0.058196969500000056,0.0,0.8,0,0,1,0
5042,3.0,112.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
5043,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
5044,1.0,76.0,0.0,0.0,37.0,0.0,0.0,0.0,0,0,1,0
5045,7.0,224.88750000000005,0.0,0.0,74.0,0.002083333,18.855502398000006,0.0,0,0,1,0
5046,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0
5047,3.0,83.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0
5048,0.0,0.0,0.0,0.0,17.0,0.023529412,0.0,0.0,0,0,1,0
5049,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
5050,1.0,51.0,0.0,0.0,66.0,0.005128205,0.0,0.4,0,0,1,0
5051,7.0,194.0362319,2.0,72.0,36.0,0.011627907,0.0,0.0,0,0,1,0
5052,0.0,0.0,0.0,0.0,73.0,0.002816901,0.0,0.0,1,0,1,0
5053,0.0,0.0,0.0,0.0,19.0,0.010526316,0.0,1.0,1,0,1,0
5054,0.0,0.0,0.0,0.0,27.0,0.015384615,0.0,0.0,0,0,1,0
